path	area	role	lines	native_destination	dest_method	dest_confidence
tt_4.8.4/shaders/decalsys.h	shaders	render/shader integration	57	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shaders/dep/dxsdk_nov07/include/D3D10.h	shaders	render/shader integration	6740	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shaders/dep/dxsdk_nov07/include/D3D10_1.h	shaders	render/shader integration	1793	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shaders/dep/dxsdk_nov07/include/D3D10_1shader.h	shaders	render/shader integration	299	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shaders/dep/dxsdk_nov07/include/D3D10effect.h	shaders	render/shader integration	1465	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shaders/dep/dxsdk_nov07/include/D3D10shader.h	shaders	render/shader integration	701	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shaders/dep/dxsdk_nov07/include/D3DX10.h	shaders	render/shader integration	72	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shaders/dep/dxsdk_nov07/include/D3DX10core.h	shaders	render/shader integration	509	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shaders/dep/dxsdk_nov07/include/D3DX10math.h	shaders	render/shader integration	1858	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shaders/dep/dxsdk_nov07/include/D3DX10math.inl	shaders	render/shader integration	2228	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shaders/dep/dxsdk_nov07/include/D3DX10mesh.h	shaders	render/shader integration	286	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shaders/dep/dxsdk_nov07/include/D3DX10tex.h	shaders	render/shader integration	766	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shaders/dep/dxsdk_nov07/include/DXGI.h	shaders	render/shader integration	1804	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shaders/dep/dxsdk_nov07/include/DXGIType.h	shaders	render/shader integration	261	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shaders/dep/dxsdk_nov07/include/DxErr.h	shaders	render/shader integration	99	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shaders/dep/dxsdk_nov07/include/PIXPlugin.h	shaders	render/shader integration	120	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shaders/dep/dxsdk_nov07/include/X3DAudio.h	shaders	render/shader integration	309	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shaders/dep/dxsdk_nov07/include/XAPO.h	shaders	render/shader integration	603	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shaders/dep/dxsdk_nov07/include/XAPOBase.h	shaders	render/shader integration	193	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shaders/dep/dxsdk_nov07/include/XInput.h	shaders	render/shader integration	258	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shaders/dep/dxsdk_nov07/include/audiodefs.h	shaders	render/shader integration	209	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shaders/dep/dxsdk_nov07/include/comdecl.h	shaders	render/shader integration	59	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shaders/dep/dxsdk_nov07/include/d3d10misc.h	shaders	render/shader integration	174	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shaders/dep/dxsdk_nov07/include/d3d10sdklayers.h	shaders	render/shader integration	1294	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shaders/dep/dxsdk_nov07/include/d3d9.h	shaders	render/shader integration	2582	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shaders/dep/dxsdk_nov07/include/d3d9caps.h	shaders	render/shader integration	512	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shaders/dep/dxsdk_nov07/include/d3d9types.h	shaders	render/shader integration	2012	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shaders/dep/dxsdk_nov07/include/d3dx10async.h	shaders	render/shader integration	283	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shaders/dep/dxsdk_nov07/include/d3dx9.h	shaders	render/shader integration	76	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shaders/dep/dxsdk_nov07/include/d3dx9anim.h	shaders	render/shader integration	1114	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shaders/dep/dxsdk_nov07/include/d3dx9core.h	shaders	render/shader integration	753	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shaders/dep/dxsdk_nov07/include/d3dx9effect.h	shaders	render/shader integration	873	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shaders/dep/dxsdk_nov07/include/d3dx9math.h	shaders	render/shader integration	1796	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shaders/dep/dxsdk_nov07/include/d3dx9math.inl	shaders	render/shader integration	2251	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shaders/dep/dxsdk_nov07/include/d3dx9mesh.h	shaders	render/shader integration	3007	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shaders/dep/dxsdk_nov07/include/d3dx9shader.h	shaders	render/shader integration	1207	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shaders/dep/dxsdk_nov07/include/d3dx9shape.h	shaders	render/shader integration	221	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shaders/dep/dxsdk_nov07/include/d3dx9tex.h	shaders	render/shader integration	1735	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shaders/dep/dxsdk_nov07/include/d3dx9xof.h	shaders	render/shader integration	299	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shaders/dep/dxsdk_nov07/include/ddraw.h	shaders	render/shader integration	5856	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shaders/dep/dxsdk_nov07/include/dinput.h	shaders	render/shader integration	4417	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shaders/dep/dxsdk_nov07/include/dinputd.h	shaders	render/shader integration	755	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shaders/dep/dxsdk_nov07/include/dsconf.h	shaders	render/shader integration	195	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shaders/dep/dxsdk_nov07/include/dsetup.h	shaders	render/shader integration	286	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shaders/dep/dxsdk_nov07/include/dsound.h	shaders	render/shader integration	2369	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shaders/dep/dxsdk_nov07/include/dvp.h	shaders	render/shader integration	966	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shaders/dep/dxsdk_nov07/include/dxdiag.h	shaders	render/shader integration	187	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shaders/dep/dxsdk_nov07/include/dxerr9.h	shaders	render/shader integration	99	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shaders/dep/dxsdk_nov07/include/dxfile.h	shaders	render/shader integration	240	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shaders/dep/dxsdk_nov07/include/dxsdkver.h	shaders	render/shader integration	18	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shaders/dep/dxsdk_nov07/include/gameux.h	shaders	render/shader integration	250	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shaders/dep/dxsdk_nov07/include/multimon.h	shaders	render/shader integration	484	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shaders/dep/dxsdk_nov07/include/rpcsal.h	shaders	render/shader integration	386	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shaders/dep/dxsdk_nov07/include/xact.h	shaders	render/shader integration	1643	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shaders/dep/dxsdk_nov07/include/xact2wb.h	shaders	render/shader integration	402	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shaders/dep/dxsdk_nov07/include/xact3.h	shaders	render/shader integration	1522	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shaders/dep/dxsdk_nov07/include/xact3d.h	shaders	render/shader integration	273	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shaders/dep/dxsdk_nov07/include/xact3d3.h	shaders	render/shader integration	273	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shaders/dep/dxsdk_nov07/include/xaudio2.h	shaders	render/shader integration	1216	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shaders/dep/dxsdk_nov07/include/xaudio2fx.h	shaders	render/shader integration	418	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shaders/dep/dxsdk_nov07/include/xma2defs.h	shaders	render/shader integration	681	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shaders/dep/google/sparsehash/densehashtable.h	shaders	render/shader integration	926	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shaders/dep/google/sparsehash/sparseconfig.h	shaders	render/shader integration	37	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shaders/dep/google/sparsehash/sparsehashtable.h	shaders	render/shader integration	884	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shaders/dep/google/type_traits.h	shaders	render/shader integration	191	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shaders/dx8fvf.cpp	shaders	render/shader integration	973	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shaders/dx8fvf.h	shaders	render/shader integration	179	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shaders/dx8texman.cpp	shaders	render/shader integration	46	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shaders/dx8texman.h	shaders	render/shader integration	25	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shaders/effect.cpp	shaders	render/shader integration	521	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shaders/effect.h	shaders	render/shader integration	203	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shaders/filecache.cpp	shaders	render/shader integration	59	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shaders/filecache.h	shaders	render/shader integration	25	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shaders/hlod.cpp	shaders	render/shader integration	30	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shaders/hlod.h	shaders	render/shader integration	106	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shaders/indexbuffer.cpp	shaders	render/shader integration	302	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shaders/indexbuffer.h	shaders	render/shader integration	127	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shaders/intersec.h	shaders	render/shader integration	70	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shaders/mapper.cpp	shaders	render/shader integration	1660	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shaders/mapper.h	shaders	render/shader integration	351	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shaders/missingtexture.cpp	shaders	render/shader integration	92	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shaders/missingtexture.h	shaders	render/shader integration	11	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shaders/projector.cpp	shaders	render/shader integration	57	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shaders/projector.h	shaders	render/shader integration	24	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shaders/prototypeclass.h	shaders	render/shader integration	13	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shaders/render2d.cpp	shaders	render/shader integration	1594	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shaders/render2d.h	shaders	render/shader integration	322	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shaders/renderobjclass.cpp	shaders	render/shader integration	481	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shaders/resource.h	shaders	render/shader integration	15	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shaders/segline.cpp	shaders	render/shader integration	118	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shaders/segline.h	shaders	render/shader integration	77	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shaders/shader.cpp	shaders	render/shader integration	892	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shaders/shader.h	shaders	render/shader integration	363	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shaders/shaderhud.cpp	shaders	render/shader integration	1788	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shaders/shaders.cpp	shaders	render/shader integration	260	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shaders/shaders.h	shaders	render/shader integration	94	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shaders/shaderstatemanager.cpp	shaders	render/shader integration	334	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shaders/shaderstatemanager.h	shaders	render/shader integration	60	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shaders/sniperhud.cpp	shaders	render/shader integration	64	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shaders/sniperhud.h	shaders	render/shader integration	13	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shaders/straw.cpp	shaders	render/shader integration	145	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shaders/straw.h	shaders	render/shader integration	53	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shaders/string_ids.h	shaders	render/shader integration	11691	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shaders/texture.cpp	shaders	render/shader integration	703	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shaders/texture.h	shaders	render/shader integration	135	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shaders/textureloader.cpp	shaders	render/shader integration	1650	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shaders/textureloader.h	shaders	render/shader integration	270	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shaders/vertexbuffer.cpp	shaders	render/shader integration	934	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shaders/vertexbuffer.h	shaders	render/shader integration	328	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shaders/w3dbindings.cpp	shaders	render/shader integration	470	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shaders/w3dbindings.h	shaders	render/shader integration	46	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shaders/w3dbindings_transform.cpp	shaders	render/shader integration	553	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shaders/w3dbindings_transform.h	shaders	render/shader integration	10	EXCLUDED: directive 0.6 (D3D8-to-D3D9 layer, not imported)	area-rule	high
tt_4.8.4/shared/General.cpp	shared	custom gameplay script	12	DROP: directive 0.5 (no binary-plugin compatibility layer)	area-rule	high
tt_4.8.4/shared/General.h	shared	custom gameplay script	19	DROP: directive 0.5 (no binary-plugin compatibility layer)	area-rule	high
tt_4.8.4/shared/shared.cpp	shared	custom gameplay script	20	DROP: directive 0.5 (no binary-plugin compatibility layer)	area-rule	high
tt_4.8.4/swap/General.cpp	swap	custom gameplay script	12	DROP: directive 0.5 (no binary-plugin compatibility layer)	area-rule	high
tt_4.8.4/swap/General.h	swap	custom gameplay script	18	DROP: directive 0.5 (no binary-plugin compatibility layer)	area-rule	high
tt_4.8.4/swap/Swap.cpp	swap	custom gameplay script	336	DROP: directive 0.5 (no binary-plugin compatibility layer)	area-rule	high
tt_4.8.4/swap/Swap.h	swap	custom gameplay script	30	DROP: directive 0.5 (no binary-plugin compatibility layer)	area-rule	high
tt_4.8.4/tdbedit/Search.cpp	tdbedit	editor/LevelEdit	764	Code/Strings Editor	area-rule	high
tt_4.8.4/tdbedit/Search.h	tdbedit	editor/LevelEdit	35	Code/Strings Editor	area-rule	high
tt_4.8.4/tdbedit/general.cpp	tdbedit	editor/LevelEdit	12	Code/Strings Editor	area-rule	high
tt_4.8.4/tdbedit/general.h	tdbedit	editor/LevelEdit	17	Code/Strings Editor	area-rule	high
tt_4.8.4/tdbedit/resource.h	tdbedit	editor/LevelEdit	69	Code/Strings Editor	area-rule	high
tt_4.8.4/tdbedit/tdbedit.cpp	tdbedit	editor/LevelEdit	1056	Code/Strings Editor	area-rule	high
tt_4.8.4/tdbedit/tdbedit.h	tdbedit	editor/LevelEdit	32	Code/Strings Editor	area-rule	high
tt_4.8.4/teamspeak/General.cpp	teamspeak	client-only	12	DROP: out of engine scope (external voice client)	area-rule	high
tt_4.8.4/teamspeak/General.h	teamspeak	client-only	18	DROP: out of engine scope (external voice client)	area-rule	high
tt_4.8.4/teamspeak/TCPclass.cpp	teamspeak	client-only	321	DROP: out of engine scope (external voice client)	area-rule	high
tt_4.8.4/teamspeak/TCPclass.h	teamspeak	client-only	46	DROP: out of engine scope (external voice client)	area-rule	high
tt_4.8.4/teamspeak/teamspeak.cpp	teamspeak	client-only	370	DROP: out of engine scope (external voice client)	area-rule	high
tt_4.8.4/teamspeak/teamspeak.h	teamspeak	client-only	29	DROP: out of engine scope (external voice client)	area-rule	high
tt_4.8.4/tt/AccessiblePhysClass.h	tt	physics/collision API	14	Code/wwphys	class-decl	high
tt_4.8.4/tt/ActionClass.cpp	tt	engine wrapper/API	332	Code/Combat	member-def	high
tt_4.8.4/tt/AirStripGameObj.cpp	tt	engine wrapper/API	68	Code/Combat	class-decl (paired header)	high
tt_4.8.4/tt/AirStripGameObj.h	tt	engine wrapper/API	52	Code/Combat	class-decl	high
tt_4.8.4/tt/AirStripGameObjDef.h	tt	engine wrapper/API	30	Code/Combat	class-decl	high
tt_4.8.4/tt/AnimCollisionManagerClass.cpp	tt	physics/collision API	33	Code/wwphys	include-fanout (1/1)	medium
tt_4.8.4/tt/AnimControlClass.cpp	tt	engine wrapper/API	29	Code/Combat	class-decl (paired header)	high
tt_4.8.4/tt/AnimControlClass.h	tt	engine wrapper/API	48	Code/Combat	class-decl	high
tt_4.8.4/tt/ArmedGameObj.cpp	tt	engine wrapper/API	189	Code/Combat	basename	high
tt_4.8.4/tt/ArmorWarheadManager.cpp	tt	engine wrapper/API	124	Code/Combat	member-def	high
tt_4.8.4/tt/AssetStatusClass.cpp	tt	render/shader integration	6	Code/ww3d2	class-decl (paired header)	high
tt_4.8.4/tt/AssetStatusClass.h	tt	render/shader integration	31	Code/ww3d2	class-decl	high
tt_4.8.4/tt/BandwidthBalancerClass.cpp	tt	network extension	12	Code/wwnet	class-decl (paired header)	high
tt_4.8.4/tt/BandwidthBalancerClass.h	tt	network extension	35	Code/wwnet	class-decl	high
tt_4.8.4/tt/BaseControllerClass.cpp	tt	building/factory class	81	Code/Combat	include-fanout (4/5)	medium
tt_4.8.4/tt/BeaconGameObj.cpp	tt	building/factory class	514	Code/Combat	basename	high
tt_4.8.4/tt/BitCounterClass.cpp	tt	utility	22	Code/Combat	area-default	low
tt_4.8.4/tt/BitCounterClass.h	tt	utility	24	Code/Combat	area-default	low
tt_4.8.4/tt/BitPacker.cpp	tt	network extension	94	Code/wwbitpack	class-decl (paired header)	high
tt_4.8.4/tt/BitPacker.h	tt	network extension	74	Code/wwbitpack	class-decl	high
tt_4.8.4/tt/BonesManager.h	tt	engine wrapper/API	9	Code/Combat	class-decl	high
tt_4.8.4/tt/BuildingAggregateClass.tt.cpp	tt	utility	10	Code/Combat	include-fanout (1/1)	medium
tt_4.8.4/tt/BuildingAggregateDefClass.cpp	tt	utility	61	Code/Combat	include-fanout (1/1)	medium
tt_4.8.4/tt/BuildingGameObj.cpp	tt	building/factory class	126	Code/Combat	include-fanout (2/3)	medium
tt_4.8.4/tt/BuildingGameObjDef.cpp	tt	utility	19	Code/Combat	include-fanout (1/1)	medium
tt_4.8.4/tt/BulletClass.h	tt	utility	36	Code/wwlib	include-fanout (1/3)	low
tt_4.8.4/tt/BulletDataClass.cpp	tt	utility	161	Code/Combat	include-fanout (9/17)	medium
tt_4.8.4/tt/BulletDataClass.h	tt	save/load	34	Code/wwsaveload	include-fanout (1/2)	low
tt_4.8.4/tt/C4GameObj.cpp	tt	utility	499	Code/Combat	include-fanout (11/21)	medium
tt_4.8.4/tt/CCDKeyAuth.cpp	tt	engine wrapper/API	14	Code/Commando	class-decl (paired header)	high
tt_4.8.4/tt/CCDKeyAuth.h	tt	engine wrapper/API	26	Code/Commando	class-decl	high
tt_4.8.4/tt/CClientControl.cpp	tt	engine wrapper/API	106	Code/Combat	class-decl (paired header)	high
tt_4.8.4/tt/CClientControl.h	tt	engine wrapper/API	39	Code/Combat	class-decl	high
tt_4.8.4/tt/CClientFps.cpp	tt	engine wrapper/API	86	Code/Commando	class-decl (paired header)	high
tt_4.8.4/tt/CClientFps.h	tt	engine wrapper/API	41	Code/Commando	class-decl	high
tt_4.8.4/tt/CGameSpyQnR.cpp	tt	engine wrapper/API	90	Code/Commando	class-decl (paired header)	high
tt_4.8.4/tt/CGameSpyQnR.h	tt	engine wrapper/API	65	Code/Commando	class-decl	high
tt_4.8.4/tt/CPUDetectClass.cpp	tt	utility	5	Code/wwlib	class-decl (paired header)	high
tt_4.8.4/tt/CPUDetectClass.h	tt	utility	11	Code/wwlib	class-decl	high
tt_4.8.4/tt/CallbackHook.h	tt	utility	18	Code/wwlib	class-decl	high
tt_4.8.4/tt/CampaignManager.cpp	tt	engine wrapper/API	74	Code/Commando	class-decl (paired header)	high
tt_4.8.4/tt/CampaignManager.h	tt	engine wrapper/API	42	Code/Commando	class-decl	high
tt_4.8.4/tt/CollisionEventClass.h	tt	physics/collision API	18	Code/wwphys	class-decl	high
tt_4.8.4/tt/CombatGameModeClass.cpp	tt	engine wrapper/API	540	Code/Commando	class-decl (paired header)	high
tt_4.8.4/tt/CombatGameModeClass.h	tt	engine wrapper/API	47	Code/Commando	class-decl	high
tt_4.8.4/tt/CombatManager.cpp	tt	utility	233	Code/Combat	include-fanout (4/8)	low
tt_4.8.4/tt/CombatMaterialEffectManager.cpp	tt	engine wrapper/API	62	Code/Combat	class-decl (paired header)	high
tt_4.8.4/tt/CombatMaterialEffectManager.h	tt	engine wrapper/API	13	Code/Combat	class-decl	high
tt_4.8.4/tt/CombatNetworkReceiver.h	tt	engine wrapper/API	26	Code/Commando	class-decl	high
tt_4.8.4/tt/CombatNetworkReceiverInstanceClass.cpp	tt	engine wrapper/API	87	Code/Commando	class-decl (paired header)	high
tt_4.8.4/tt/CombatNetworkReceiverInstanceClass.h	tt	engine wrapper/API	27	Code/Commando	class-decl	high
tt_4.8.4/tt/CommandoSaveLoadClass.cpp	tt	engine wrapper/API	6	Code/Commando	class-decl (paired header)	high
tt_4.8.4/tt/CommandoSaveLoadClass.h	tt	engine wrapper/API	32	Code/Commando	class-decl	high
tt_4.8.4/tt/Config.cpp	tt	utility	49	Code/wwlib	paired-file (include-fanout)	medium
tt_4.8.4/tt/Config.h	tt	utility	58	Code/wwlib	include-fanout (1/1)	medium
tt_4.8.4/tt/ConsoleGameModeClass.cpp	tt	engine wrapper/API	6	Code/Commando	class-decl (paired header)	high
tt_4.8.4/tt/ConsoleGameModeClass.h	tt	engine wrapper/API	56	Code/Commando	class-decl	high
